GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010
Id,Id2,Geography,Total:,"Institutionalized population (101-106, 201-203, 301, 401-405):","Institutionalized population (101-106, 201-203, 301, 401-405): - Correctional facilities for adults (101-106)","Institutionalized population (101-106, 201-203, 301, 401-405): - Juvenile facilities (201-203)","Institutionalized population (101-106, 201-203, 301, 401-405): - Nursing facilities/Skilled-nursing facilities (301)","Institutionalized population (101-106, 201-203, 301, 401-405): - Other institutional facilities (401-405)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - College/University student housing (501)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - Military quarters (601-602)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)"
1000000US120030401012073,120030401012073,"Block 2073, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012074,120030401012074,"Block 2074, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012075,120030401012075,"Block 2075, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012076,120030401012076,"Block 2076, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013000,120030401013000,"Block 3000, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013001,120030401013001,"Block 3001, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013002,120030401013002,"Block 3002, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013003,120030401013003,"Block 3003, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013004,120030401013004,"Block 3004, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013005,120030401013005,"Block 3005, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013006,120030401013006,"Block 3006, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013007,120030401013007,"Block 3007, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013008,120030401013008,"Block 3008, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013009,120030401013009,"Block 3009, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013010,120030401013010,"Block 3010, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013011,120030401013011,"Block 3011, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013012,120030401013012,"Block 3012, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013013,120030401013013,"Block 3013, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013014,120030401013014,"Block 3014, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013015,120030401013015,"Block 3015, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013016,120030401013016,"Block 3016, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013017,120030401013017,"Block 3017, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013018,120030401013018,"Block 3018, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013019,120030401013019,"Block 3019, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013020,120030401013020,"Block 3020, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013021,120030401013021,"Block 3021, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013022,120030401013022,"Block 3022, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013023,120030401013023,"Block 3023, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013024,120030401013024,"Block 3024, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013025,120030401013025,"Block 3025, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401013026,120030401013026,"Block 3026, Block Group 3, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
